9812
1096	2071	11
804	2071	11
526	895	8
616	612	6
1142	1017	0
567	2614	3
796	2071	11
1592	417	0
423	2133	9
1368	2071	11
975	2648	2
155	2583	9
1316	765	9
1429	2071	11
1607	4	0
2528	2000	3
1208	1621	8
346	346	6
105	2071	11
1623	565	7
160	430	7
1044	1044	6
320	2071	11
758	2071	11
2075	2071	11
2542	2000	3
2367	2000	3
2222	2071	11
2617	2616	7
2134	1450	8
2070	2648	2
1264	2071	11
1126	2071	11
1422	2648	2
2345	27	5
1007	684	9
1688	974	9
515	1775	5
1107	2646	2
2598	65	7
477	2000	3
1758	1758	6
892	2071	11
881	740	7
2	2614	3
2175	512	9
1020	848	7
2108	1592	8
152	2000	3
2302	131	10
2637	2000	3
130	2512	0
1597	507	0
1827	790	7
1781	2208	0
235	2000	3
2039	1694	9
1018	2000	3
566	525	8
126	2515	5
1898	2077	1
737	733	6
671	669	6
2335	2071	11
1796	2259	0
945	1713	5
1030	2181	0
680	2000	3
598	212	5
479	2071	11
1024	330	9
1672	2000	3
476	2614	3
1852	2071	11
536	2135	10
2128	1389	8
1583	1599	7
330	466	7
398	2070	9
2566	2614	3
1241	2071	11
512	2614	3
667	2071	11
251	2000	3
2571	2000	3
805	2379	9
774	2071	11
1069	2071	11
1141	751	7
2545	2071	11
1587	1948	7
345	2071	11
667	2000	3
2578	2575	6
1032	2227	0
1956	2071	11
287	2071	11
2019	2471	9
1222	2071	11
28	1708	7
1356	2071	11
889	477	0
2092	2071	11
1183	2000	3
1545	292	0
87	2648	2
1558	1443	7
863	972	10
1267	2614	3
1361	2071	11
1928	1847	0
1429	411	0
126	371	9
1007	1056	10
1846	2071	11
2340	2071	11
2310	2071	11
1711	2646	2
92	2071	11
2655	2071	11
640	2646	2
210	2071	11
2321	587	9
874	649	7
693	2000	3
2362	367	7
1216	2018	1
491	2057	9
1794	950	0
213	482	7
1225	2000	3
2430	2071	11
774	740	1
2380	1231	0
614	2071	11
2311	2648	2
550	2000	3
1336	2071	11
1608	2071	11
450	2000	3
63	2071	11
1141	134	1
274	2071	11
1467	1437	8
2438	1139	9
1975	774	7
371	2614	3
224	2300	8
85	2004	7
123	2282	0
932	590	9
1606	2614	3
760	1849	0
1597	1601	6
179	2071	11
1924	2646	2
2594	2071	11
2137	2071	11
1832	264	0
1168	2071	11
2051	2071	11
2109	423	0
887	2071	11
2181	2071	11
1839	1161	0
879	2071	11
1589	1043	9
1137	1131	6
1388	2071	11
563	562	6
380	2648	2
58	2000	3
1001	2071	11
889	1489	5
701	2071	11
444	2071	11
1325	2614	3
401	2071	11
345	2000	3
438	436	7
1626	2648	2
1452	2071	11
1149	227	1
522	603	5
119	2614	3
813	2071	11
275	2071	11
1675	2646	2
1627	2071	11
491	1255	5
2401	2648	2
982	1447	7
782	2071	11
2087	2071	11
1370	2071	11
1818	2071	11
2166	2000	3
1564	2071	11
336	2646	2
124	123	0
1599	2648	2
249	2071	11
627	2071	11
1758	2071	11
985	2071	11
1115	2000	3
2512	2071	11
1140	2071	11
974	2648	2
812	811	6
1161	2071	11
1928	2288	0
395	2071	11
1405	2071	11
2204	2000	3
1876	2000	3
622	2646	2
2393	2000	3
1898	2646	2
1842	2071	11
2402	48	10
377	2286	7
96	2071	11
405	2646	2
212	159	0
2517	2000	3
1211	2071	11
533	2071	11
2186	2071	11
451	2071	11
1171	2648	2
1641	1542	0
296	2623	9
1188	1154	0
985	2071	11
1227	1069	9
1978	2000	3
1371	2000	3
1584	2071	11
1072	2646	2
2525	1833	0
2292	2293	7
344	2646	2
2245	2187	0
1283	2646	2
207	2000	3
496	2071	11
590	2071	11
1103	2000	3
1922	2071	11
2121	1735	5
1587	2648	2
1164	1162	6
1859	2071	11
1135	346	0
682	919	8
857	458	0
815	2000	3
1030	986	7
898	2071	11
1655	2071	11
1513	2648	2
1861	223	9
1824	2071	11
2401	2071	11
1826	2000	3
1514	783	0
2091	2071	11
1008	123	9
587	1640	7
1621	1545	8
1041	2071	11
1100	2646	2
1696	504	9
1184	2000	3
36	2071	11
1111	2000	3
2139	2071	11
184	2071	11
1069	2589	1
759	2071	11
1220	1220	6
1494	2646	2
1356	2125	0
1426	2154	9
48	2402	7
1745	2071	11
1328	2614	3
1317	2071	11
1827	2614	3
1338	1464	7
1114	2212	10
1513	2292	7
1682	2071	11
189	2071	11
1218	2622	9
926	2071	11
570	1434	1
2209	2000	3
1348	2311	1
1557	2000	3
1237	904	7
2338	165	9
1703	519	0
1199	2000	3
1492	1100	5
2458	2071	11
2135	1562	1
1712	2071	11
755	1193	0
1316	633	0
145	2614	3
59	2071	11
2370	99	1
2631	2071	11
1742	2614	3
1918	1917	6
1782	525	9
2491	2490	6
266	2000	3
319	290	1
1999	2000	3
661	2646	2
1770	1192	9
1596	2648	2
261	2000	3
836	2614	3
1814	2071	11
736	1279	5
1278	2000	3
1315	1596	1
1441	2071	11
2377	626	1
1779	2071	11
1272	1637	0
1159	2342	8
1133	1132	6
130	127	6
2171	2071	11
1055	748	5
1121	2071	11
2017	843	9
1662	2071	11
176	2071	11
1233	2614	3
164	1089	8
1248	2000	3
975	2562	7
325	2071	11
819	111	0
1841	2646	2
1966	1123	9
1768	1569	1
2434	2000	3
10	2000	3
176	1684	0
1619	2129	7
836	1621	0
1171	1174	8
1051	2000	3
2067	690	10
657	2000	3
2037	2614	3
764	2000	3
1197	2648	2
1830	1829	6
1047	2071	11
1921	2071	11
1448	2532	9
1261	2000	3
2316	2071	11
2135	1602	10
1444	2648	2
795	2071	11
1568	2162	1
564	2071	11
1625	2648	2
678	2000	3
388	2071	11
532	2071	11
1255	2614	3
1979	2071	11
1817	268	0
360	2071	11
1661	2112	1
1675	2614	3
1309	1312	8
2052	2071	11
1776	1776	6
1680	2614	3
367	2071	11
2085	1921	7
805	804	7
1703	1799	0
995	2212	8
777	355	5
1320	2648	2
2004	2027	6
839	515	10
1332	2000	3
1782	899	0
1200	1046	7
1389	480	0
673	2000	3
611	2614	3
456	2071	11
479	2071	11
142	2614	3
2116	459	0
696	2214	0
1203	2071	11
2085	1289	9
808	2614	3
1599	2614	3
1694	165	5
2407	1004	1
2497	2071	11
1959	2614	3
1336	2572	9
1882	1625	0
74	2071	11
1626	926	0
414	2614	3
1289	504	7
1730	2000	3
1694	2071	11
59	659	0
1723	1959	9
2540	2614	3
1833	572	9
2548	1907	9
1363	2071	11
93	1181	8
879	2071	11
1795	2529	1
869	2000	3
861	1035	10
2245	1658	6
629	2071	11
952	1779	0
1928	2452	1
739	777	5
736	2071	11
1160	2648	2
411	1429	7
236	1885	8
491	567	1
2097	2000	3
653	2137	7
1113	1254	0
143	2071	11
620	2000	3
2013	2000	3
2037	2071	11
210	2305	0
1691	2427	5
2088	2648	2
2149	2071	11
1654	2071	11
2526	2614	3
1863	2071	11
542	2109	10
373	2000	3
1063	2071	11
1450	2134	10
255	2263	8
1001	2648	2
1176	2614	3
489	2000	3
805	1575	0
1195	2648	2
1937	2071	11
1744	2646	2
1458	2071	11
2252	2071	11
1782	2071	11
2426	2071	11
1141	1490	9
737	2648	2
2282	123	1
707	744	1
1896	1155	9
2377	2566	0
804	2614	3
1338	1428	9
1377	2646	2
1081	2648	2
741	2071	11
834	2584	9
332	2071	11
1042	2071	11
449	2000	3
404	2071	11
1663	2071	11
2446	2445	6
1914	1926	5
1923	1893	0
777	2646	2
565	2071	11
2451	2071	11
1353	2614	3
929	2071	11
29	2019	0
2534	633	0
2460	2539	10
974	381	7
180	2000	3
1460	2000	3
2255	2071	11
2407	2358	0
952	257	0
1426	1420	6
1320	2071	11
146	1445	10
1569	159	0
973	1861	5
1338	1337	6
2231	2071	11
2249	2071	11
254	2646	2
2525	2524	6
546	2071	11
337	2614	3
1428	2071	11
1875	1874	6
1570	2071	11
552	298	0
493	1370	7
1608	1568	7
975	964	6
2416	2071	11
77	2037	9
512	2261	0
1010	2071	11
934	644	1
929	928	6
2590	1426	7
1187	2071	11
2529	1830	9
1387	2000	3
27	1184	0
792	2103	0
841	1158	1
1109	2071	11
438	2071	11
1270	2071	11
352	2071	11
2162	2614	3
642	2071	11
507	1375	0
784	2646	2
291	2628	5
2218	2071	11
569	1389	8
2538	2071	11
951	522	0
1377	1560	7
1043	1949	7
578	2071	11
81	1461	7
2430	2614	3
1759	2071	11
1587	540	10
252	2000	3
806	2071	11
334	2071	11
1792	2255	0
2609	867	0
1738	211	0
129	2398	1
1820	2071	11
911	2071	11
1080	2071	11
1486	952	8
792	2071	11
296	2071	11
227	508	7
991	2000	3
1377	542	9
1289	1743	0
1096	2043	9
2070	2071	11
2619	1583	9
602	2614	3
1430	1264	8
597	1033	0
835	2071	11
1114	518	1
1751	2071	11
1830	1803	0
1193	2071	11
1859	952	7
1618	2071	11
2347	634	7
886	1347	9
1641	498	8
1001	850	7
765	1316	9
590	2071	11
2498	2071	11
2590	1426	1
2026	2614	3
2346	2071	11
1627	1626	8
1858	2071	11
1560	1547	6
2283	2614	3
386	1190	8
2404	2071	11
1796	952	1
1709	2648	2
195	2646	2
2448	1587	7
1781	573	0
1895	432	7
651	2614	3
868	865	6
2226	2243	0
678	2071	11
2426	2071	11
1144	2000	3
513	2071	11
720	2000	3
1430	2071	11
1869	1792	7
1989	1988	1
1437	2308	0
2236	41	0
26	2416	9
1603	2648	2
845	2071	11
500	2071	11
406	2000	3
1050	2614	3
1518	2071	11
314	1229	9
1884	2619	7
1777	2000	3
236	209	7
598	2614	3
951	603	9
739	2614	3
1705	2646	2
217	2000	3
2645	2071	11
1928	2071	11
1433	2071	11
196	2071	11
1252	2648	2
841	1142	0
2460	2539	0
1250	1249	6
2045	2071	11
1941	1853	5
754	2000	3
1453	2318	0
1719	2071	11
2644	2071	11
1661	1742	7
700	40	1
812	2071	11
1597	2519	9
1624	1976	10
1321	2071	11
2088	344	7
1640	2071	11
2458	2071	11
1170	1508	7
783	2071	11
1216	2018	8
2518	447	0
332	2071	11
2226	2192	0
343	2071	11
1322	2614	3
392	396	6
22	2646	2
1875	1859	7
1707	2071	11
419	2071	11
1623	565	1
1923	1738	5
1193	2000	3
209	1841	0
2437	2000	3
1080	1081	1
1030	592	0
1702	2071	11
846	2000	3
939	936	6
1536	1667	7
236	1786	0
12	2071	11
402	2071	11
2616	2617	0
2308	1758	9
1479	2152	5
1937	2353	1
2234	2071	11
1317	1312	0
436	2071	11
372	2000	3
278	2071	11
1356	2646	2
1871	2614	3
1032	1035	1
653	2071	11
2541	2648	2
1170	2648	2
1489	2071	11
1126	2071	11
1120	2157	0
902	901	6
1218	2648	2
1554	1990	0
616	944	10
1631	2120	7
1447	2372	7
1610	2071	11
2095	2071	11
2383	745	7
2370	99	7
2057	2419	6
177	175	6
2486	2480	1
2068	2071	11
2585	2071	11
1564	1547	6
2618	2071	11
407	2614	3
1064	305	7
1918	1170	7
1830	2614	3
2168	646	8
1703	2207	0
1080	2071	11
1554	2071	11
140	2634	0
753	2071	11
1589	2378	8
644	912	0
166	2614	3
2401	2531	7
523	352	9
951	2071	11
809	2071	11
2590	2154	5
1492	1491	6
546	2071	11
140	744	0
2484	2648	2
777	2071	11
2386	2071	11
199	2071	11
2314	1148	10
1595	72	5
1257	2646	2
211	2000	3
2623	2614	3
2525	2529	0
2116	467	0
699	2071	11
2115	2648	2
1270	2614	3
261	2071	11
2189	2000	3
1173	2071	11
155	637	5
1080	1077	6
1588	2071	11
1899	1745	7
853	2071	11
951	2304	7
2380	2023	10
1285	2071	11
2086	2614	3
56	2071	11
1105	837	0
239	2071	11
1201	2071	11
824	2071	11
187	608	7
2464	336	5
2011	145	9
770	1125	0
1223	2488	1
1554	2648	2
2152	2614	3
459	2071	11
2297	2000	3
1112	2646	2
1842	285	0
2100	2000	3
2080	124	7
293	2000	3
1169	1745	9
1447	529	0
1247	2646	2
1175	2071	11
1580	2071	11
1231	2024	9
1987	2000	3
1957	2071	11
1142	2315	0
1127	1122	6
402	1975	9
1233	2065	1
177	844	1
652	1598	0
2146	1483	8
1113	2614	3
1324	2000	3
1385	2614	3
1558	1464	10
151	599	0
2484	2475	6
2460	1231	7
100	2614	3
1816	2646	2
1403	2071	11
251	2071	11
622	2614	3
1832	1871	0
1314	1313	6
2604	755	10
2196	2071	11
2143	2000	3
531	2071	11
272	2071	11
736	737	8
1031	2614	3
491	2071	11
1716	1715	6
2535	2071	11
2552	2071	11
290	2648	2
1809	2071	11
1346	1401	1
459	2000	3
681	2000	3
2643	2614	3
160	2071	11
415	2000	3
1346	2071	11
1043	1545	0
2567	1042	10
2416	2491	8
696	2071	11
432	1407	0
1348	2614	3
2085	2073	6
633	2071	11
972	863	7
409	1123	0
2282	1766	0
639	2071	11
1453	2310	0
1118	2071	11
340	2071	11
804	978	7
1218	2341	10
2052	974	7
2170	2071	11
2560	2036	7
958	2071	11
1667	2168	9
507	2614	3
566	790	9
1899	2071	11
1608	301	5
518	1833	7
328	2000	3
2531	2646	2
2643	2640	0
2513	2614	3
2486	2483	0
1640	1641	8
29	2614	3
1172	2071	11
895	1841	0
1794	1822	5
232	2071	11
210	616	0
2607	2606	6
2449	2071	11
1568	2162	7
2517	2071	11
295	2071	11
973	223	7
1326	1995	7
264	2071	11
802	2000	3
1169	102	8
805	987	7
2278	689	9
2480	1894	5
1562	1626	1
387	2646	2
2525	512	8
1312	1925	9
2393	2071	11
1638	2071	11
530	2071	11
872	2000	3
1686	2071	11
2628	2646	2
140	2026	7
2110	1241	0
397	395	1
2572	2648	2
2386	2000	3
1251	2071	11
1099	2646	2
1309	2071	11
2187	2071	11
1145	2071	11
852	2071	11
2213	2071	11
1639	2000	3
209	1385	0
1593	2071	11
1316	2071	11
1476	2000	3
1998	2000	3
1367	2071	11
2223	2000	3
1768	2071	11
95	2614	3
371	2071	11
1516	2071	11
2044	1107	5
2274	2071	11
508	937	0
739	729	0
1429	296	0
1476	2071	11
1247	2518	7
55	740	7
1190	386	10
1442	1399	6
371	2646	2
1186	2000	3
1828	2071	11
1437	1479	8
2246	2000	3
361	2000	3
2109	1355	9
1908	2071	11
940	2071	11
2584	2614	3
1888	22	5
1192	190	5
1175	2614	3
1143	953	1
508	927	9
857	2017	7
712	2071	11
1616	414	9
1859	1827	7
430	2071	11
1768	1898	0
2349	835	0
668	2648	2
1255	2464	7
1935	2614	3
1895	1180	0
176	2614	3
1159	2347	10
1437	2648	2
1964	2071	11
2191	2071	11
1669	2614	3
493	1443	9
1861	2071	11
129	414	0
490	2000	3
2480	1894	7
704	2646	2
1153	1943	5
1084	2071	11
1023	2609	7
1846	2646	2
829	1497	7
1762	2592	7
351	2071	11
2372	2614	3
822	2556	1
2539	2071	11
1617	148	0
1906	2071	11
2508	2071	11
1569	1924	7
2605	2648	2
1935	47	9
744	2629	0
764	2071	11
2367	93	8
1537	120	7
1667	2071	11
1379	2102	0
150	2000	3
1919	2000	3
1773	1661	5
1640	2648	2
584	2071	11
1617	1619	8
1447	1419	6
1827	1486	10
70	1751	0
192	2071	11
729	2071	11
20	16	6
2564	2071	11
1514	955	0
223	2071	11
2485	975	8
534	2071	11
1492	1100	7
228	614	9
1703	2206	0
1492	2614	3
923	1626	9
1479	2071	11
2085	2071	11
1374	1372	6
381	2000	3
666	2071	11
1290	2000	3
1993	2071	11
2613	59	0
651	602	9
670	2000	3
902	696	9
2640	2000	3
2433	2646	2
1503	2000	3
780	2071	11
1159	2342	7
760	1699	9
2376	391	9
2484	2322	5
2351	2071	11
2335	2000	3
1063	1065	7
974	967	6
759	2614	3
1522	947	0
983	2614	3
2003	2648	2
2583	2648	2
1080	2648	2
2146	1284	9
737	762	5
1872	2071	11
2141	2071	11
1204	2071	11
312	2071	11
518	572	7
1871	1989	0
1389	2071	11
1699	1435	8
476	2071	11
1977	2000	3
522	229	0
2539	2071	11
1954	2071	11
1370	2646	2
1965	2415	0
1461	2648	2
1694	2338	8
1625	1626	10
311	32	5
608	33	9
889	1267	9
778	2071	11
2378	2648	2
2613	2459	8
1534	2000	3
363	195	7
1726	2071	11
2317	2071	11
933	1984	7
1929	2000	3
1149	2071	11
1435	55	1
1568	1608	0
616	1624	7
1584	2000	3
35	102	10
947	2071	11
2539	2648	2
1794	1822	7
1262	1453	9
290	2362	9
2457	2456	6
2047	2071	11
1172	2614	3
2023	2380	8
2616	2646	2
1445	1429	10
1385	2138	0
959	2071	11
290	289	6
359	51	9
176	299	0
2548	2614	3
890	2071	11
857	1493	0
701	2000	3
797	2614	3
1932	2071	11
1218	349	9
1966	2646	2
2364	2000	3
1799	954	1
25	1544	9
1801	2071	11
1579	2614	3
1895	2071	11
1842	569	1
717	2643	0
1170	816	0
2635	2071	11
17	2071	11
634	2071	11
149	2614	3
2102	2071	11
1447	1881	7
1453	1135	10
51	2648	2
894	640	9
2402	2494	0
1220	2648	2
819	2071	11
861	2071	11
889	1389	10
101	2000	3
1255	2446	1
2321	2071	11
1176	1148	7
1644	2000	3
403	2071	11
2534	2614	3
982	2071	11
798	2071	11
2286	435	7
679	287	0
411	411	6
1447	1881	5
1884	1366	0
801	1834	0
2241	2000	3
497	2648	2
2289	2001	8
2109	2648	2
1089	2071	11
1164	1714	5
427	1007	9
282	2000	3
2567	2614	3
476	2071	11
568	615	5
447	2071	11
1687	2646	2
279	2000	3
2154	2071	11
228	2614	3
438	2000	3
839	352	7
1403	2071	11
2448	2071	11
570	484	0
945	1713	7
5	2071	11
2460	2462	6
1988	1630	10
15	2071	11
2610	2071	11
1151	2610	9
1235	2000	3
2339	2648	2
2174	2071	11
1901	2071	11
1124	2071	11
2519	2071	11
1030	2265	0
219	2071	11
755	1944	0
1893	1892	6
2605	2071	11
1799	79	0
1291	2071	11
2329	2614	3
2557	2071	11
2480	2648	2
2236	700	4
2566	1908	8
1024	2071	11
2547	2000	3
950	273	0
1480	2614	3
1075	2648	2
2346	2071	11
2110	2071	11
2526	1857	0
719	2043	7
1914	1325	8
1617	1619	1
926	1652	0
744	2638	0
637	2614	3
2347	2071	11
2447	2444	6
356	2071	11
1621	2071	11
1043	2614	3
2543	2000	3
895	887	10
1567	2000	3
1564	1784	7
2029	2000	3
1857	2071	11
1823	1550	0
1976	2071	11
1155	2071	11
1694	2039	9
839	1775	9
2492	2614	3
925	2071	11
1584	2071	11
357	426	7
2336	1317	10
545	578	0
1795	1830	7
690	2067	8
315	2000	3
2240	2000	3
145	2011	9
2604	2148	5
311	1952	9
1712	1290	0
2	3	6
1914	2646	2
2315	1453	10
946	617	5
1545	1589	8
404	2648	2
1552	1875	9
2129	2648	2
1186	2071	11
177	2071	11
584	1492	7
1305	2061	7
1919	2071	11
983	975	10
367	2047	10
1797	2000	3
1732	2139	7
1302	2000	3
1473	2000	3
1192	1191	6
373	2071	11
47	343	9
650	2646	2
919	682	10
1561	2648	2
1691	1692	1
1591	2648	2
129	128	6
1913	2071	11
1920	1228	7
1090	2614	3
1562	2135	0
1339	2302	9
1518	952	10
913	2071	11
615	2071	11
1796	2252	0
1314	2071	11
369	2071	11
52	2492	7
1287	2000	3
2361	2614	3
207	2071	11
138	2071	11
2320	2071	11
873	2000	3
704	2614	3
1354	1353	10
73	76	7
2534	2534	6
1224	2071	11
945	943	6
1066	2071	11
2223	2071	11
1311	2000	3
2153	2071	11
2011	2614	3
785	2000	3
200	2071	11
1163	2071	11
1859	1604	0
986	2226	9
198	2071	11
2226	2248	7
1053	1053	6
770	2071	11
986	2614	3
2616	2071	11
455	2648	2
425	2071	11
1027	2071	11
2347	850	9
260	2000	3
644	109	8
1942	2071	11
1127	2071	11
700	2648	2
2212	902	1
874	2614	3
198	2528	0
1320	2000	3
1353	2122	0
1928	829	5
1072	2000	3
1799	78	9
56	2000	3
1834	2614	3
2121	2110	8
285	2000	3
5	2000	3
1522	283	0
1597	570	1
1190	2071	11
1895	2532	0
671	47	1
2255	2071	11
2385	1982	0
504	1904	0
769	2071	11
1616	1282	7
235	2071	11
1317	166	5
532	2071	11
2632	2000	3
744	712	7
780	2071	11
2329	1766	5
2178	2071	11
1738	1746	7
919	678	7
1063	1819	9
2238	2000	3
2431	2541	1
2329	1596	0
1230	2071	11
2566	2377	7
1776	805	7
2534	2071	11
1092	2000	3
2486	2403	8
1059	2614	3
1327	2000	3
2162	2161	6
2425	2424	0
661	2071	11
2236	702	0
2171	2000	3
1434	2133	8
1449	2071	11
252	2071	11
709	1226	9
2240	2071	11
972	2071	11
347	2000	3
1859	1629	0
886	907	0
1038	6	8
707	2071	11
1206	2071	11
1899	1169	1
336	2071	11
2573	2071	11
953	502	7
1751	70	7
1453	1616	10
2492	2646	2
1659	1997	7
568	2071	11
1448	2071	11
1336	1149	0
1325	1319	0
2037	1595	1
1450	1631	8
2025	870	9
1032	2422	5
256	2071	11
1706	2401	9
2590	2614	3
65	2614	3
1624	1918	9
2083	2000	3
982	965	6
1766	2282	1
1422	2071	11
894	1706	5
1993	2648	2
1928	1638	0
2229	2245	5
736	737	7
1624	2071	11
572	2436	0
2623	2071	11
1546	2071	11
81	2648	2
790	251	0
1219	2347	8
694	2000	3
2354	2071	11
2507	2071	11
2452	2648	2
1432	2614	3
2154	2646	2
2121	536	10
1607	1647	7
2380	2648	2
1353	2015	9
595	2614	3
1135	1270	5
1731	2071	11
861	1414	8
1659	1997	1
1782	1809	7
1231	2460	0
2283	377	8
2539	2612	10
2037	2071	11
170	2071	11
1353	1354	7
2078	2071	11
1841	247	6
2088	898	0
841	2614	3
1600	2071	11
2115	1617	7
2088	344	5
513	510	6
209	2646	2
2562	983	9
2354	2071	11
952	564	8
2352	2071	11
1032	1035	7
2544	2646	2
1578	1642	8
1471	2648	2
2493	2071	11
1516	2000	3
1354	1351	6
2342	1220	0
1120	1119	5
1630	1988	8
951	2071	11
319	2021	9
1914	1305	9
1796	1781	0
1827	1859	0
652	651	7
134	877	0
689	2646	2
409	2344	1
260	2071	11
2567	2071	11
1796	952	7
1841	2614	3
18	2614	3
1758	2071	11
2518	2431	9
1619	2071	11
1953	1158	9
1916	2000	3
2300	973	1
1528	2648	2
2370	1053	9
2376	629	0
998	2071	11
1862	2614	3
1758	1011	7
2302	1381	8
1776	2379	7
99	2364	7
617	2614	3
853	2614	3
2304	2071	11
2055	8	7
2162	2071	11
1522	275	0
126	2494	9
1508	2614	3
1914	1325	7
1649	1603	7
2565	363	7
135	1475	0
2233	591	0
272	2000	3
1822	1821	6
1882	1385	7
250	2071	11
665	2071	11
2166	2071	11
886	2140	0
2057	1709	1
142	770	5
1545	2071	11
2115	2105	6
1693	2071	11
129	371	0
629	2375	10
1284	2071	11
2227	2071	11
91	2071	11
1621	1545	1
377	858	5
1467	2071	11
2492	2071	11
1456	81	7
597	2191	0
1589	2071	11
157	2071	11
2599	2071	11
1853	2071	11
1834	2071	11
2248	976	9
313	2000	3
1437	2614	3
1798	2071	11
1039	2648	2
1693	2614	3
611	1536	9
2263	2071	11
244	2071	11
651	1561	1
42	2071	11
1451	1419	6
389	2071	11
1512	2000	3
1214	1213	6
1126	2000	3
2616	1844	0
2341	70	9
1921	1596	9
1437	1931	9
1483	1718	5
100	2648	2
206	2071	11
173	2071	11
765	2614	3
2198	2071	11
682	2000	3
1969	2646	2
1116	2071	11
2200	2071	11
740	881	0
1724	2071	11
740	1371	0
600	2071	11
1355	1566	0
326	2021	7
1871	1832	7
2306	236	8
2569	2071	11
480	2000	3
2458	2325	9
2533	2071	11
798	2446	9
1527	787	0
445	644	9
257	2071	11
1117	2000	3
2482	2071	11
1773	502	7
1116	2071	11
1334	2071	11
1594	2000	3
1470	2071	11
1922	2614	3
1732	1560	9
2377	2376	0
1952	1951	6
126	2648	2
801	1882	7
1884	483	0
856	2055	9
1219	2018	10
427	2646	2
1822	2646	2
886	2071	11
987	2648	2
970	2614	3
1696	1890	7
1090	377	9
900	1794	9
589	2071	11
2327	2071	11
568	784	9
2628	2071	11
673	2071	11
1625	2071	11
43	2071	11
2271	2071	11
2457	2000	3
2613	2539	1
430	2071	11
575	2071	11
2578	2450	7
1997	576	0
2643	140	0
1471	540	0
978	2648	2
585	585	6
508	2071	11
819	1098	0
2112	212	7
671	47	8
1045	2071	11
1974	104	0
327	320	1
236	906	0
740	55	10
1006	2071	11
2203	2071	11
2468	2071	11
1966	2071	11
2001	2071	11
1486	2071	11
1388	484	0
1113	1100	5
467	2646	2
2581	2000	3
2459	2539	8
454	2000	3
507	2071	11
566	2648	2
1289	1580	0
2129	390	9
1796	2198	0
2599	2596	6
148	2071	11
1388	2646	2
1117	2071	11
2455	2071	11
993	2071	11
451	453	6
563	554	0
1721	2071	11
726	2071	11
1997	2304	5
634	2593	1
1941	2646	2
946	2614	3
164	2071	11
1075	2071	11
29	2552	0
2532	2330	1
746	2000	3
588	1070	0
1374	1712	5
1443	1315	7
1898	1768	5
1505	2000	3
227	472	0
2492	1127	4
427	212	7
1946	389	0
1355	2646	2
598	598	6
73	2115	9
1620	2071	11
1986	1554	8
881	2614	3
1388	1597	0
740	2153	7
319	2648	2
1616	1293	0
854	2000	3
2040	2071	11
2347	2071	11
355	1762	7
174	2071	11
769	1142	7
2137	2614	3
330	2071	11
1707	2000	3
344	50	9
2572	1336	9
456	2070	10
1554	1527	7
600	2000	3
2099	2071	11
1023	1022	6
614	2648	2
1262	2071	11
1258	2071	11
2583	2071	11
523	618	7
1330	2071	11
1993	197	0
123	2390	7
2052	1688	7
1030	2268	0
750	2000	3
1857	198	7
1592	1462	0
2045	1942	9
1320	1318	6
1599	1434	1
448	2071	11
1560	1377	0
895	479	0
1053	1104	0
2325	2385	5
158	2648	2
165	2646	2
427	2071	11
1342	2071	11
1665	2000	3
151	2646	2
1116	2000	3
229	2071	11
